"sentence","category","transformed_sentence"
"Now I can't get a single song as no results were found.","PROBLEM DISCOVERY",""
"I can only find REMIX of songs which SUCK.","OTHER",""
"cmon man.","OTHER",""
"what happened.","INFORMATION SEEKING",""
"Yes this is good for all people","OTHER",""
"Until recently.","OTHER",""
"Now all I can find is covers for supertramp pink Floyd dire straits and Fleetwood Mac.","OTHER","cover dire fleet tramp pink strait wood mac"
"Come on, these are all so well known!","OTHER",""
"Why is there only covers?","INFORMATION SEEKING",""
"Wont even load when its open :( so just a blank screen worked the first time","OTHER",""
"I used to get so much results and options to download and then one day it just only give me frm 2 to none at all!","OTHER","none day result option download"
"I take back the stars i gave before to just one!","OTHER",""
"If only i could take that one star down i would!","OTHER",""
"Uninstalling this shitty app right about now!","OTHER",""
"I paste the url and it does not show anything at all","PROBLEM DISCOVERY",""
"Update the artist songs and albums most of the artist I search you only have there old songs not new","INFORMATION GIVING","search updat song album artist"
"I search an artist and it always says no result!","OTHER",""
"-_-","OTHER",""
"When I got this it was awesome but then when I wanted to download music, it didn't come up with anything from YouTube.","OTHER",""
"It was all stuff that wasn't even the right artist and were all covers.","OTHER",""
"I recommend Music Paradise Pro because they have everything you would want and does transfer to Google Play.","OTHER","pro play music transfer oogl recommend paradis"
"I recommend this.","OTHER",""
"I got this because my other music downloader app kept crashing but I like this one because it had a playlist option.","PROBLEM DISCOVERY","download play list option crash kept music"
"C'mon yall, its not workin for me at all, i could always copy a link in youtube and find it, What gives?","OTHER","tall gife tube link copi"
"#veryannoyed","OTHER",""
"4/5 would give 5 if I could search for a song in specific and it would actually show","OTHER",""
"I cant find any songs that i search up for i used to be able to find the songs but now there not there","PROBLEM DISCOVERY",""
"This was much better before the update.","OTHER",""
"I know that you had to comply with Google rules.but i cant find almost any of the songs I had.if there is anyway you can get us better search results I would definitely add a few stars.","PROBLEM DISCOVERY","song search result cant add star rule compli"
"Also you guys might want to add a short demo of the song you can listen to before you download it.","OTHER","song download add demo guy listen"
"That would make it much easier to see if its the version you wanted.","OTHER",""
"I tried to look up a song and i could never find it please dont waste your time downloading this shit","PROBLEM DISCOVERY","time song download tri wast pleas look shit"
"Goood","OTHER",""
"Will happen is it download it and it will not let me download any music at old I tried to download a best song I love called take the long way home but no it said you don't have enough space when I had over a hundred gigabytes I could use","INFORMATION GIVING","gigabyt song love home download tri happen call space music"
"What happened?","INFORMATION SEEKING",""
"I downloaded anything from music , to YouTube videos and would be very satisfied with the content I could get from an app .","OTHER","content app video download tube music"
"it was like a dream .","OTHER",""
"because of that new update now that when you search something you will NOT GET ANY YOUTUBE RESULTS.","OTHER","updat search tube result"
"very DISAPPOINTED.","OTHER",""
"Dope","OTHER",""
"I used to be able to get results from youtube but since the update, you took youtube off and now I get only like five results.","OTHER",""
"BRING BACK YOUTUBE!","OTHER",""
"It found my favorite song by August alsina I've been looking for that for a week I love it the song is called I want to be rich!!!!!","OTHER","week song love llina found look call"
".","OTHER",""
"This music downloader is amazing.","OTHER",""
"I think I like it more than any others","OTHER",""
"Won't let me find the songs I want anymore!","OTHER",""
"It used to.","OTHER",""
"Please fix it!","PROBLEM DISCOVERY",""
"Sucks so many stupid remixes better off stabbing yourself with a fork than finding the right song don't download","OTHER","find suck stab song download remix fork"
"I use to be able to find a song no problem.","PROBLEM DISCOVERY",""
"Now nothing I want is on here.","OTHER",""
"What happened?","INFORMATION SEEKING",""
"Awww man amazing","OTHER",""
"This app is utter filth.","OTHER",""
"I can't find most of the songs I search for","PROBLEM DISCOVERY",""
"I agree with everyone else is Bullshit all of a sudden.please fix asap","PROBLEM DISCOVERY","asap pleas agre fix"
"I used frostwire and loved it but I deleted it because I didn't use it and the music I downloaded won't play","OTHER","love frost download play wire delet music"
"It was great until the update it doesn't even show results anymore","PROBLEM DISCOVERY",""
"Whoa!","OTHER",""
"Sloooooww asss heeell","OTHER",""
"This searching is terrible, and they have no good songs","OTHER",""
"Awsome","OTHER",""
"This app downloads music faster than any other music app I've used","OTHER",""
"Guys just download and enjoy simply the best","OTHER",""
"This app is cool and u guys should get it","OTHER",""
"Plz downloads","OTHER",""
"Good app","OTHER",""
"I wanna listen to it before I download it to see if it's the right one.","OTHER",""
"I used to love this app I could get any song I wanted now I can't even get half of what I used to have I don't think I'll use this app anymore unless some improvements are made!!","PROBLEM DISCOVERY","improv half song love app"
"It siad frost wire stop working","OTHER",""
"Nice to look for songs but need s more","OTHER",""
"Good app","OTHER",""
"I hate this app it dose not work all I want is to download  1 song but it won't let me so I don't like it no one get it","OTHER","dose song hate app download"
"It says no result found for songs I wanna hear please fix it","PROBLEM DISCOVERY","song result fix pleas wanna found"
"I didn't under stand it","OTHER",""
"I can't find any songs","PROBLEM DISCOVERY",""
"Couldn't even find Florida georgia line.","PROBLEM DISCOVERY",""
".","OTHER",""
"Number 1 country band right now and they have 1 sing by them on here.","OTHER",""
"Horrible selection","OTHER",""
"It worked great at first and I used alot of data getting songs and a little while ago it shut itself down and refuses to start back up.","OTHER","song refus get shut lot datum start"
"I would redownload but I don't want to find and download everything again.","OTHER",""
"Ill give it 5 stars if It gets fixed and I get to keep the songs","OTHER",""
"Ever since your last upgrade,this app is totally usless.I listen to 70's and 80's R&B,and Funk.Since your last upgrade,none of my searches have any results.So as soon as I finish with this rating,I will be deleting your app.You should have just left it alone.There was no need to ""fix"",what wasn't broken.Bye Bye,now.","OTHER","search finish funk app none upgrad result fix bye delet left rate listen"
"It dose not work but will use all your data","OTHER",""
"This was my favorite app for months and now I can search any song anymore.","OTHER","app search song month"
"Please fix this problem.","PROBLEM DISCOVERY",""
"I has none of the songs I want.","OTHER",""
"I searched up a popular song, and no youtube sources were found, and only one soundcloud search, please fix it.","PROBLEM DISCOVERY","search song fix sound sourc pleas found tube"
"This app doesn't work anymore.","PROBLEM DISCOVERY",""
"I don't know what happen","OTHER",""
"Nice app","OTHER",""
"Used to be able to download music from YouTube but it won't allow me to anymore!","OTHER","anymor tube music allow download"
"I only get SoundCloud and that's not what I'm looking for","OTHER",""
"I Use To Be Able to Get Any Song But Now I Can't Find Songs That I'm Looking For","PROBLEM DISCOVERY",""
"It carn't find any songs","PROBLEM DISCOVERY",""
"There's no songs that we listen to now and it's too complicated.","OTHER",""
"Used to work now i cant find any song with the new update","PROBLEM DISCOVERY",""
"Works FLAWLESS!!!","OTHER",""
"finds the video I'm looking for and fast download!!","OTHER",""
"I have access to all the videos at all times!!","OTHER",""
"Great app.","OTHER",""
"I DONT THINK SAW GOOD","OTHER",""
"Not even close to the artists what I was looking for and the suggestion that gives me doesn't find them either huumm!","PROBLEM DISCOVERY","hummu artist suggest gife look close"
