"sentence","category","transformed_sentence"
"amazingly annoying can't set ringtone from settings
Excellent app Everything is flawless , I had an issue with the previous version but now it's perfect !","PROBLEM DISCOVERY","annoy issu tone version ring set"
"Not working What a boring app when I open its take a lot of time to open &when I open and delete file  its tell unfornuately amaze file explorer has been stop then so make some improvement in it
Can't move files to sd card!!","PROBLEM DISCOVERY","lot time app tell explor file improv move card"
"Why is it making folder while doing backup of any app!","INFORMATION SEEKING",""
"OTG no supported This app doesn't support OTG, please fix it and make it compatible for OTG.","PROBLEM DISCOVERY","tog pleas app support fix"
"Bookmarks got deleted.","OTHER",""
"Can't access bookmark manager either, the app force closes.","PROBLEM DISCOVERY","acc forc bookmark manag close"
"It used to be good.","OTHER",""
"But now, whenever i open a folder, i gonna crash!","PROBLEM DISCOVERY",""
":((
Please learn from solid file explorer
Can't connect to FTP because it doesn't have option for that No cloud connecting option?","PROBLEM DISCOVERY","connect cloud explor option pleas file learn"
"Crashes, nice interface Looks good but crashes on create folder
Sorry The web reviews give this too much credit.","PROBLEM DISCOVERY","creat crash folder review credit look sorri interfac"
"Its missing features that should be staple.","FEATURE REQUEST",""
"And it crashes often.","PROBLEM DISCOVERY",""
"So buggy
خود برنامه خود برنامه قابل انتقال به حافظه خارجی نیست
SMB connection failure This feature is broken.","OTHER","broken featur app connect failur"
"It doesn't connect with the correct info even though other es file explorer worked with the exact same settings.","OTHER","connect correct set explor file info"
"It also seems to erase the first letter on the username everyone it try to log on.","OTHER","user tri letter log eras name"
"Crashes every time when creating folder in sdcard.","PROBLEM DISCOVERY","creat time card crash folder"
"Core function problems I really like how this app is clearly meant to work.","OTHER","meant app function core"
"I love the open source code.","OTHER",""
"And the tabs.","OTHER",""
"And how it opens really fast and feels lightweight.","OTHER",""
"But it wasn't even able to properly cut/paste.","PROBLEM DISCOVERY",""
"Most of the time the ""paste"" icon wouldn't even appear after cut.","OTHER","cut time appear icon past"
"When it did appear, the paste would fail more often than not.","PROBLEM DISCOVERY",""
"I'm on an S7 Edge.","OTHER",""
"I also would have liked to see cloud support for services such as Dropbox and Google drive.","FEATURE REQUEST","oogl support servic drive like drop box"
"Looks nice but no Cloud access All file managers should, by now, allow access to Google Drive, Dropbox, OneDrive, etc.","OTHER","oogl acc manag drive file etc drop box"
"Oops!","OTHER",""
"This app has a hard time and fails to copy/paste/move and rename when it comes to the /system folder.","PROBLEM DISCOVERY","time app system copi fail folder renam move past"
"Disappointing.","OTHER",""
"Bugs Nice file manager but has bugs related to move/copy/paste operations(fails everytime )
Will be great if add with View menu - Details: file size & permission.","FEATURE REQUEST","time menu relat permiss copi fail detail size manag bug file move oper past view"
"Operation with USB Storage is not working it's look like on read only mode.","PROBLEM DISCOVERY","mode storag look oper read"
"Does weird stuff to the files.","OTHER",""
"I had a folder A with several tracks 1-10.","OTHER",""
"I","OTHER",""
"was moving them from one folder to another.","OTHER",""
"It created a folder for each","INFORMATION GIVING",""
"track in A, so I have A1, A2, A3.","OTHER",""
"Does an okay job as a backup, but FTP support has been getting worse and worse, and I can no longer create folders in filezilla, so it's a lot less useful.","FEATURE REQUEST","support creat fibril lot folder job backup get"
"I hope it would be amazing when installing this, but it is not, except for","OTHER",""
"no disturbing ads.","OTHER",""
"GUI is space consuming, on 6 inches high res phone it is","OTHER","phone inch consum space"
"displayed with very few lines, far away from other file explorers, and no","OTHER","line explor display file"
"tabs.","OTHER",""
"The ""Hidden Files"" menu, appears only when show hidden is set in","OTHER","hidden set menu appear file"
"setting, but then does nothing.","OTHER",""
"And no Cloud connection?","OTHER",""
"Rate 2 for clean","OTHER",""
"GUI.","OTHER",""
"Uninstalled.","OTHER",""
"Dislike folder load animation with files/folders dropping down.","OTHER","dislik folder file anim drop load"
"Crashes when opening images.","OTHER",""
"Not a good sign
old encrypted files not decrypting on new OS
This app has a lot of bugs and it hasn't gotten better over time.","OTHER","gotten sign lot app time encrypt decrypt bug file"
"USB OTG, the Save As intent, etc.","OTHER","tog save sub etc intent"
"Not good on Android 7.","OTHER",""
"This app is great for just exploring files.","INFORMATION GIVING",""
"For moving files from one to another, it got hanged up.","OTHER",""
"Not bad and open source, but particularly I prefer FX file manager.","OTHER","sourc prefer manag file"
"Sometimes it doesn't manage to copy/paste.","OTHER",""
"Throws error at start of app.","OTHER","app start throw error"
"Unable to delete
It was good but now there are several bugs,app crashes,file copy/move loop, folder refresh loop.","PROBLEM DISCOVERY","loop crash delet copi folder bug file move refresh"
"No SMB 3.0 support.","OTHER",""
"Appears ok, but by whatever reason corrupts PDF files (20 pages file) when copying from internal storage to microSD card.","OTHER","appear page micro copi corrupt file reason storag card"
"Looking for alternative.","OTHER",""
"keeps crashing like everytime i try to do literally anything on my files, it crashed!","PROBLEM DISCOVERY","time tri crash file"
"Really nice looking but crappy If this had browsing for network shares it would be better.","FEATURE REQUEST","brows share look network"
"File copying fails a lot for no reason, just stops and no notification.","PROBLEM DISCOVERY","lot copi fail file notif reason stop"
"Can't see file details like size or anything.","PROBLEM DISCOVERY",""
"Useless.","OTHER",""
"Uninstalled.","OTHER",""
"What happened to this app?","INFORMATION SEEKING",""
"What use to be a clear obvious UI has become weird.","INFORMATION SEEKING",""
"Where is ""move""?","OTHER",""
"SMB Connection failure Otherwise this seems like a nice and working app but the smb connection is a joke.","OTHER","app connect failur joke"
"Everytime I try to login Amaze for some reason deletes the first letter from my username.","OTHER","time login user delet amaz tri letter reason name"
"Other features may work but I couldn't be bothered to try them since I need a functioning smb connection.","FEATURE REQUEST","connect featur bother tri sob function"
"The FTP connect does work fine though, probably due to there not being a username or password.","OTHER","user connect password name"
"Needs more attention Should improve some key areas of UI and UX.","OTHER",""
"It's pretty, but it crashes doing the most basic things.","PROBLEM DISCOVERY",""
"Opening a simple rar archive shouldn't cause any file manager to crash every time.","PROBLEM DISCOVERY","time archiv crash manag file caus"
"Reliably crashes when switching from another app
Pretty UI.","PROBLEM DISCOVERY",""
"Does what I want but doesn't I can't copy or cut and paste a file to my external SD card.","PROBLEM DISCOVERY","copi cut card file past"
"App stops.","OTHER",""
"Hope next update fixes this.","OTHER",""
"The new update seems to have broken SMB as I am no longer able to connect to my server.","OTHER","sob broken connect updat server"
"It complains about having issues with logging on.","OTHER",""
"I have deleted the app data and tried to re connect but it is still broken.","OTHER","broken app connect datum delet tri"
"Plz change the file name !!","OTHER",""
"Everything thing is good .","OTHER",""
"!!","OTHER",""
"Except file name plz change the name  Amaze to File manager .","OTHER","chang amaz manag file name"
"It's irritating !!","OTHER",""
"Actually I have to give 5 star because of name nly I given two star .","OTHER",""
"!!","OTHER",""
"Accessing a shared directory via SMB, no matter which selected, show's the Android file system instead of the directory on the desktop.","OTHER","share matter system select sob android access file directori dhow desktop"
"Can't recommend it given that it's the only feature I need and the Android file explorer does a better job for internal storage.","PROBLEM DISCOVERY","featur android job explor file storag recommend"
