"sentence","category","transformed_sentence"
"Thought I'd try it out but, like the comments left by others, can't even get past the login page.","PROBLEM DISCOVERY","page tri comment login left"
"Bad product.","OTHER",""
"fix it or I'll delete it.","PROBLEM DISCOVERY",""
"Why the heck do you need coarse and precise location information, as well as a permission for taking pictures?","INFORMATION SEEKING","heck locat permiss inform take precis pictur"
"I don't see the need for that and until you change it your app will remain uninstalled from my device.","OTHER","remain devic app chang"
"Had to reset my password and it still doesn't accept it.","OTHER",""
"Large site with hierarchy of pages unusable with current user interface.","OTHER","page user hierarchi interfac site"
"I can now post blogs from my android when on the move!","OTHER","move post android blog"
"Excellent!","OTHER",""
"I like WordPress web site but need improvements in apps","FEATURE REQUEST","improv pap pre word web site"
"The reviewers saying that they can't get into their selfhosted sites are stupid.","PROBLEM DISCOVERY","host say review self site"
"It works just fine.","OTHER",""
"Love it.","OTHER",""
"a really good app.","OTHER",""
"Wow, excellent!","OTHER",""
"Better than blogger","OTHER",""
"I can hit my blog from my phone!","OTHER",""
"I find the app very easy to use, and it's practically the same as the website.","OTHER",""
"I mean, I am also able to upload photos and stuff, which is really good since some mobile applications limit their features, as opposed to the real thing.","OTHER","applic oppos upload photo stuff mean limit featur"
"So far I haven't seen any glitches as well.","OTHER",""
"It's great!","OTHER",""
"() ~","OTHER",""
"Passwords are being easily stolen.","OTHER",""
"As stated in DDos articles regarding Wordpress, version 3.6.1 is needed to prevent self-hosted sites from being used as bots during a DDos attack.","FEATURE REQUEST","host site attack articl pre word odd bot self prevent state version regard"
"Please update Android version.","OTHER",""
"Also, everyone make sure their self-hosted Wordpress is using version 3.6.1","OTHER","use host pre word self version"
"I can live with the bare bone writing and editing features, WHEN it works - however constant issues with uploading and  no option to do a local saving after a failed upload makes this app pretty much useless for me.","OTHER","save usel issu upload option bare live bone featur write edit"
"kkkkkkk","OTHER",""
"This crap app froze when I was nearly done my super long blog.","PROBLEM DISCOVERY","super froze crap app blog"
"Terrible.","OTHER",""
"This app's brilliant, so helpful.","OTHER",""
"Awesome","OTHER",""
"It keeps saving as local draft.","OTHER",""
"Irritating app.","OTHER",""
"Excellent","OTHER",""
"No installation reqd.n m uninstalling right away !!","OTHER",""
"Can't even sign in","PROBLEM DISCOVERY",""
"This version is not ready for release.","OTHER",""
"Drafts disappear, post views change, GUI changes without notice, cursor bounces around, upload errors.","OTHER","notic bounc disappear draft view error chang cursor"
"Made me want to smash my Nexus 7.","OTHER",""
"I cannot use this app to login my self hosted blog.","PROBLEM DISCOVERY","host login app self blog"
"It is useless app for me.","OTHER",""
"Can't login to self hosted blog.","PROBLEM DISCOVERY","host login self blog"
"Tried multiple times, even works fine on mobile wordpress site.","OTHER","tri pre word time site"
"I would recommend the mobile site over this app.","OTHER",""
"I actually find this app easier to navigate than the online page :) So useful to be able to blog on the go","OTHER","page line blog app navig"
"dont download","INFORMATION GIVING",""
"Please fix.","PROBLEM DISCOVERY",""
"Thanks","OTHER",""
"Nice app!!!","OTHER",""
"Won't let me log in.","OTHER",""
"Says my login information was incorrect :(","OTHER",""
"Good","OTHER",""
"It works for me.","OTHER",""
"If it says you entered the wrong info .","OTHER",""
"Remove the automatic space placed at the end of your username","OTHER","user place space name remov"
"Works for me.","OTHER",""
"For those having problem logging in: try adding ""http://"", do not just enter the site's name.","FEATURE REQUEST","name tri enter log site"
"That did the trick for me.","OTHER",""
"Best","OTHER",""
"Useless","OTHER",""
"I can log in on my desktop and android browser but the app does not let me.","OTHER","desktop app browser log"
"This would be a very easy to use app except that it keeps saying incorrect login.","OTHER",""
"I can sign in on my desktop but not my phone.","OTHER",""
"I get notifications and can see the likes and moderate comments but can't post or do anything else.","PROBLEM DISCOVERY",""
"Please fix ASAP so I can actually use the app!","INFORMATION GIVING",""
"It' s quiet handy for me to write something, just the matter of signal strength.","OTHER","matter strength write handi"
":D","OTHER",""
"App is a ton of fun.","OTHER",""
"Does the trick thanks!","INFORMATION SEEKING",""
"90% of the time I try to upload a post with pictures, it gives some sort of mysterious error message: ""Read error"" ""Connection closed by host.""","PROBLEM DISCOVERY","messag host tri upload gife close error post connect sort read pictur time"
"""Failed to upload media""  (which media?)","OTHER",""
"Teribble app which is disappointing since it is wordpress.","OTHER","pre app disappoint word"
"I end up using the wordpress website through the browser on my tablet which is definitely not as convenient.","OTHER","use pre word browser conveni websit tablet"
"Great app and easy to use.","OTHER",""
"Nice","OTHER",""
"It works great but needs fast internet.","FEATURE REQUEST",""
"This app used to work, but now I only get this messege when I try to log in: ""org.apache.http.NoHttpResponseException: The target server failed to respond.""","PROBLEM DISCOVERY","fail target tri nohttpresponseexcept app log server apach respond messag"
"I have self hosted wordpress site, and using 2 different devices with 2 different android os version - I still can't log in.","PROBLEM DISCOVERY","use host pre word devic log self version site"
"It's nice to use this app when it's working properly.","OTHER",""
"Please fix this ASAP.","PROBLEM DISCOVERY",""
"Appreciate quick dev response: now I know that Admin is accessed through Settings.","OTHER","access adman set respons appreci"
"That's a weird place for it.","OTHER",""
"However it can't run JavaScript so I lack full control of plugins.","FEATURE REQUEST","cript lack plug run control"
"Better in browser.","OTHER",""
"Overall the app is great and simple, but the thing is i cant find and follow other blogs with the app","PROBLEM DISCOVERY",""
"Statistic doesnt work at all.","PROBLEM DISCOVERY",""
"So disappointed.","OTHER",""
"Great","OTHER",""
"I'm less likely to write a blog post on the go than just read other blogs and comment.","OTHER","read comment post write blog"
"I can't search for new blogs by tag and the app only shows the top blogs.","PROBLEM DISCOVERY","tag app search blog"
"I would like the ability to find less well known blogs on to go.","FEATURE REQUEST",""
"Then I would give 5 stars.","OTHER",""
"Using a browser on my tablet is easier than your app, so I probably won't use it anymore.","PROBLEM DISCOVERY","use tablet app browser"
"Plz provide a way to remove the default image link removal for attachment	In the website disabled the image_default_image_link_type to none, but via app how to achieve this.","INFORMATION SEEKING","remov achiev default disabl provid type none link websit attach imag"
"Add Featured image colum and I'll give 5 stars","OTHER","star featur add imag column"
"Giving me headache of error posting but duplicates on my blogsite.","OTHER","give duplic headach error post blog site"
"unlike d bb app","OTHER",""
"can't log me in.","PROBLEM DISCOVERY",""
"Would be great if I didn't have custom post types.","FEATURE REQUEST",""
"Unfortunately this app is useless to me without them.","OTHER",""
"Very practical and fast, saves time for changes or posts on the road.","OTHER","chang road save post time"
"Wont let me log in","OTHER",""
"Can't refresh posts or post at all through the app.","PROBLEM DISCOVERY",""
"Needs an update please.","OTHER",""
"This is my ever first apps which shows error of Java SSL handshake aborted error something.","PROBLEM DISCOVERY","pap isl error handshak"
"blogspot apps working far ahead.","OTHER",""
"horrible apps.I m disappointing that I have chosen WordPress instead of blogspot for my new blog.why this technical things error again and again repeated.is there anyone to help.","OTHER","help disappoint pap spot pre word error blog chosen repeat"
"Often unable to save/upload posts and posts get missing.","OTHER",""
"I love it","OTHER",""
"Won't let me log in.","OTHER",""
"Says my user name and password is incorrect.","OTHER",""
"Congratulations to all developers who spent time to develop this awesome apps.","OTHER","pap congratul spent develop time"
"Thank you too as you are so kind to make it free!!!","OTHER",""
"Its really simple n helpful for me to manage several wordpress website especially for people who travel alot.","OTHER","travel pre word manag lot person websit help"
"I also hope you will enhance type function.","OTHER","hope function enhanc type"
"Thanks yaw!!!","OTHER",""
"Works excellent.","OTHER",""
"I installed WordPress to my host customized it and downloaded this app to quickly create posts and all the other stuff it can do.","OTHER","host instal creat pre app word stuff download post custom"
"Works perfect my need to quickly post to my WordPress blog!","OTHER","perfect pre post word blog"
"I can't even log on.","PROBLEM DISCOVERY",""
"Telling me my login info is wrong.","OTHER",""
